customer_id,first_name,last_name,email,signup_date,region,acquisition_cahnnel,is_active
1595,Avery,Rodriguez,avery.rodriguez8884@realemail.com,2022-06-23,CA,Referral,true
1596,Sam,Davis,sam.davis1955@realemail.com,2023-03-30,AU,Email,true
1597,Morgan,Hernandez,morgan.hernandez2697@realemail.com,2020-10-15,US,Influencer,false
1598,Quinn,Thomas,quinn.thomas0969@realemail.com,2023-10-23,AU,Organic Search,false
1599,Jordan,Lopez,jordan.lopez1783@realemail.com,2020-01-10,CA,Influencer,true
1600,Elliot,Smith,elliot.smith7055@realemail.com,2022-10-25,IN,Referral,true
1601,Rowan,Anderson,rowan.anderson7709@realemail.com,2023-05-23,UK,Direct,true
1602,Quinn,Jackson,quinn.jackson1411@realemail.com,2023-02-03,IN,Paid Social,true
1603,Skyler,Wilson,skyler.wilson0512@realemail.com,2023-06-07,IN,Referral,false
1604,Quinn,Rodriguez,quinn.rodriguez6296@realemail.com,2020-02-17,EU,Organic Search,true
1605,Alex,Lopez,alex.lopez7454@realemail.com,2021-06-29,EU,Direct,true
1606,Jordan,Jackson,jordan.jackson6776@realemail.com,2023-06-05,IN,Direct,true
1607,Hayden,Davis,hayden.davis7236@realemail.com,2021-11-02,UK,Direct,false
1608,Kai,Martin,kai.martin6232@realemail.com,2024-08-22,EU,Paid Social,false
1609,Sage,Davis,sage.davis1156@realemail.com,2023-03-12,AU,Organic Search,true
1610,Kai,Martinez,kai.martinez9362@realemail.com,2024-02-20,IN,Email,true
1611,Cameron,Jones,cameron.jones3336@realemail.com,2020-12-17,UK,Organic Search,true
1612,Riley,Miller,riley.miller2913@realemail.com,2021-04-29,UK,Influencer,true
1613,Avery,Rodriguez,avery.rodriguez8608@realemail.com,2024-11-14,CA,Influencer,true
1614,Taylor,Gonzalez,taylor.gonzalez9514@realemail.com,2021-03-26,IN,Direct,true
1615,Drew,Martin,drew.martin9026@realemail.com,2023-05-25,AU,Referral,true
1616,Jordan,Taylor,jordan.taylor5254@realemail.com,2021-05-29,US,Paid Social,true
1617,Taylor,Jones,taylor.jones8439@realemail.com,2024-07-15,US,Referral,true
1618,Cameron,Anderson,cameron.anderson5631@realemail.com,2022-06-16,IN,Email,false
1619,Rowan,Jackson,rowan.jackson0720@realemail.com,2022-03-19,IN,Direct,false
1620,Alex,Lopez,alex.lopez2475@realemail.com,2020-06-27,AU,Email,true
1621,Jamie,Williams,jamie.williams6353@realemail.com,2023-09-27,EU,Paid Social,true
1622,Casey,Brown,casey.brown6861@realemail.com,2021-12-18,EU,Referral,true
1623,Skyler,Davis,skyler.davis1150@realemail.com,2023-05-30,UK,Direct,true
1624,Rowan,Jackson,rowan.jackson2567@realemail.com,2024-06-20,UK,Referral,true
1625,Elliot,Brown,elliot.brown4565@realemail.com,2020-11-27,AU,Referral,true
1626,Jordan,Taylor,jordan.taylor5114@realemail.com,2021-06-05,CA,Direct,true
1627,Jamie,Martinez,jamie.martinez7531@realemail.com,2022-03-25,EU,Influencer,true
1628,Kai,Williams,kai.williams3575@realemail.com,2021-08-07,EU,Direct,true
1629,Taylor,Williams,taylor.williams3684@realemail.com,2022-08-03,CA,Organic Search,true
1630,Jesse,Smith,jesse.smith2070@realemail.com,2021-06-16,IN,Influencer,true
1631,Skyler,Anderson,skyler.anderson7832@realemail.com,2021-10-22,IN,Organic Search,true
1632,Jesse,Anderson,jesse.anderson3982@realemail.com,2020-01-12,IN,Referral,true
1633,Casey,Rodriguez,casey.rodriguez8561@realemail.com,2021-07-28,EU,Influencer,true
1634,Morgan,Smith,morgan.smith9382@realemail.com,2024-02-10,IN,Paid Social,true
1635,Elliot,Miller,elliot.miller7745@realemail.com,2023-04-21,AU,Direct,true
1636,Taylor,Johnson,taylor.johnson5753@realemail.com,2023-04-07,EU,Paid Social,true
1637,Morgan,Thomas,morgan.thomas0979@realemail.com,2020-09-15,IN,Email,true
1638,Drew,Brown,drew.brown7458@realemail.com,2023-07-28,CA,Influencer,false
1639,Casey,Taylor,casey.taylor9403@realemail.com,2023-03-06,IN,Direct,false
1640,Hayden,Smith,hayden.smith0607@realemail.com,2020-10-03,CA,Organic Search,true
1641,Alex,Jackson,alex.jackson1854@realemail.com,2021-03-20,EU,Referral,true
1642,Riley,Thomas,riley.thomas1240@realemail.com,2024-05-31,EU,Paid Social,true
1643,Morgan,Rodriguez,morgan.rodriguez0099@realemail.com,2022-11-25,US,Organic Search,true
1644,Hayden,Miller,hayden.miller6415@realemail.com,2021-07-01,AU,Email,true
1645,Morgan,Anderson,morgan.anderson7027@realemail.com,2022-06-28,IN,Referral,true
1646,Drew,Williams,drew.williams7056@realemail.com,2023-01-23,IN,Organic Search,true
1647,Kai,Anderson,kai.anderson7720@realemail.com,2021-08-31,AU,Referral,true
1648,Cameron,Martinez,cameron.martinez5391@realemail.com,2021-09-13,IN,Influencer,true
1649,Hayden,Wilson,hayden.wilson4823@realemail.com,2020-08-01,EU,Influencer,true
1650,Drew,Davis,drew.davis6068@realemail.com,2021-07-17,AU,Paid Social,true
1651,Quinn,Rodriguez,quinn.rodriguez4902@realemail.com,2022-04-01,IN,Email,false
1652,Taylor,Johnson,taylor.johnson2645@realemail.com,2023-11-18,IN,Organic Search,true
1653,Jesse,Martin,jesse.martin6873@realemail.com,2020-10-06,IN,Organic Search,true
1654,Sage,Jones,sage.jones9489@realemail.com,2021-07-03,UK,Email,false
1655,Kai,Wilson,kai.wilson1053@realemail.com,2020-06-15,UK,Influencer,true
1656,Rowan,Martinez,rowan.martinez7565@realemail.com,2021-09-14,IN,Direct,true
1657,Logan,Taylor,logan.taylor0908@realemail.com,2022-11-25,US,Referral,true
1658,Logan,Taylor,logan.taylor8438@realemail.com,2021-02-23,CA,Email,true
1659,Elliot,Smith,elliot.smith8024@realemail.com,2020-02-29,AU,Email,true
1660,Skyler,Rodriguez,skyler.rodriguez2633@realemail.com,2021-10-04,CA,Organic Search,false
1661,Elliot,Miller,elliot.miller3023@realemail.com,2020-09-30,EU,Referral,false
1662,Avery,Gonzalez,avery.gonzalez0799@realemail.com,2020-01-24,CA,Influencer,false
1663,Drew,Lopez,drew.lopez7525@realemail.com,2022-05-17,CA,Paid Social,true
1664,Jesse,Miller,jesse.miller2713@realemail.com,2021-10-20,US,Referral,false
1665,Sam,Wilson,sam.wilson9761@realemail.com,2021-09-09,EU,Referral,true
1666,Skyler,Miller,skyler.miller2657@realemail.com,2023-09-05,EU,Direct,true
1667,Jamie,Hernandez,jamie.hernandez0283@realemail.com,2023-10-26,UK,Organic Search,true
1668,Taylor,Williams,taylor.williams1310@realemail.com,2020-06-19,AU,Paid Social,false
1669,Drew,Rodriguez,drew.rodriguez9821@realemail.com,2023-04-19,CA,Direct,true
1670,Sage,Rodriguez,sage.rodriguez8721@realemail.com,2022-08-13,UK,Referral,false
1671,Elliot,Jones,elliot.jones3195@realemail.com,2024-01-20,US,Referral,true
1672,Alex,Miller,alex.miller8663@realemail.com,2021-05-25,AU,Email,true
1673,Sage,Rodriguez,sage.rodriguez0875@realemail.com,2024-03-02,UK,Direct,true
1674,Cameron,Rodriguez,cameron.rodriguez0959@realemail.com,2023-01-22,IN,Influencer,true
1675,Quinn,Martin,quinn.martin9249@realemail.com,2021-02-06,EU,Influencer,true
1676,Sage,Brown,sage.brown2558@realemail.com,2021-07-12,EU,Direct,true
1677,Drew,Martin,drew.martin7021@realemail.com,2020-05-29,EU,Paid Social,true
1678,Jamie,Smith,jamie.smith4192@realemail.com,2024-09-13,EU,Direct,false
1679,Taylor,Jackson,taylor.jackson0889@realemail.com,2024-09-09,US,Direct,true
1680,Riley,Williams,riley.williams7777@realemail.com,2021-05-13,CA,Influencer,true
1681,Rowan,Hernandez,rowan.hernandez6846@realemail.com,2023-08-30,EU,Direct,true
1682,Logan,Martin,logan.martin0135@realemail.com,2021-07-27,IN,Paid Social,false
1683,Rowan,Johnson,rowan.johnson9267@realemail.com,2024-12-09,IN,Email,true
1684,Rowan,Jones,rowan.jones1502@realemail.com,2022-04-26,EU,Organic Search,false
1685,Avery,Miller,avery.miller8800@realemail.com,2024-10-18,CA,Paid Social,true
1686,Kai,Lopez,kai.lopez9142@realemail.com,2024-12-09,UK,Influencer,true
1687,Skyler,Johnson,skyler.johnson7538@realemail.com,2021-06-17,US,Email,true
1688,Quinn,Brown,quinn.brown0562@realemail.com,2020-06-05,UK,Organic Search,true
1689,Alex,Rodriguez,alex.rodriguez5561@realemail.com,2024-09-15,IN,Paid Social,true
1690,Rowan,Brown,rowan.brown2419@realemail.com,2024-11-28,CA,Direct,true
1691,Quinn,Williams,quinn.williams8577@realemail.com,2022-02-27,CA,Direct,true
1692,Jordan,Brown,jordan.brown6883@realemail.com,2021-12-29,EU,Email,true
1693,Rowan,Johnson,rowan.johnson5949@realemail.com,2023-03-09,IN,Direct,true
1694,Drew,Thomas,drew.thomas7623@realemail.com,2022-02-23,EU,Organic Search,true
1695,Skyler,Lopez,skyler.lopez5971@realemail.com,2022-08-15,AU,Influencer,true
1696,Casey,Thomas,casey.thomas1119@realemail.com,2021-02-09,CA,Referral,true
1697,Riley,Hernandez,riley.hernandez9942@realemail.com,2021-12-14,IN,Direct,false
1698,Taylor,Rodriguez,taylor.rodriguez6790@realemail.com,2022-09-06,US,Influencer,false
1699,Jesse,Moore,jesse.moore7842@realemail.com,2021-05-25,EU,Paid Social,true
1700,Rowan,Johnson,rowan.johnson8692@realemail.com,2021-12-08,US,Email,true
1701,Jesse,Williams,jesse.williams6147@realemail.com,2022-06-02,AU,Paid Social,true
1702,Cameron,Thomas,cameron.thomas0459@realemail.com,2020-07-19,UK,Organic Search,true
1703,Elliot,Thomas,elliot.thomas5443@realemail.com,2020-08-14,IN,Referral,false
1704,Quinn,Brown,quinn.brown6576@realemail.com,2022-12-04,UK,Email,true
1705,Alex,Martinez,alex.martinez7982@realemail.com,2023-03-21,AU,Organic Search,true
1706,Hayden,Lopez,hayden.lopez5176@realemail.com,2024-08-07,AU,Email,true
1707,Rowan,Brown,rowan.brown4907@realemail.com,2023-08-12,CA,Email,true
1708,Morgan,Miller,morgan.miller7106@realemail.com,2024-07-25,IN,Organic Search,false
1709,Quinn,Anderson,quinn.anderson6208@realemail.com,2020-05-09,CA,Direct,true
1710,Sage,Thomas,sage.thomas8863@realemail.com,2021-11-15,IN,Organic Search,true
1711,Jesse,Davis,jesse.davis3984@realemail.com,2020-09-24,CA,Organic Search,true
1712,Morgan,Moore,morgan.moore1835@realemail.com,2024-10-21,AU,Email,true
1713,Casey,Garcia,casey.garcia1016@realemail.com,2023-09-21,UK,Paid Social,true
1714,Kai,Brown,kai.brown5107@realemail.com,2021-10-27,AU,Organic Search,false
1715,Skyler,Rodriguez,skyler.rodriguez2308@realemail.com,2021-06-17,AU,Email,true
1716,Jordan,Wilson,jordan.wilson6612@realemail.com,2023-11-30,US,Email,true
1717,Cameron,Garcia,cameron.garcia9843@realemail.com,2020-07-15,US,Referral,true
1718,Morgan,Martinez,morgan.martinez8044@realemail.com,2020-05-06,IN,Organic Search,true
1719,Jordan,Johnson,jordan.johnson2965@realemail.com,2021-05-08,AU,Email,true
1720,Sam,Jackson,sam.jackson1781@realemail.com,2024-10-17,UK,Referral,true
1721,Elliot,Johnson,elliot.johnson0323@realemail.com,2022-02-27,UK,Email,true
1722,Rowan,Lopez,rowan.lopez5424@realemail.com,2022-09-02,EU,Email,true
1723,Kai,Lopez,kai.lopez7390@realemail.com,2021-07-30,IN,Direct,true
1724,Alex,Rodriguez,alex.rodriguez3512@realemail.com,2024-07-09,UK,Paid Social,true
1725,Jordan,Jones,jordan.jones1442@realemail.com,2022-01-05,US,Referral,true
1726,Cameron,Hernandez,cameron.hernandez7029@realemail.com,2023-02-28,CA,Paid Social,true
1727,Hayden,Jones,hayden.jones3688@realemail.com,2023-04-27,EU,Referral,true
1728,Jesse,Garcia,jesse.garcia5541@realemail.com,2023-06-06,EU,Referral,true
1729,Jamie,Rodriguez,jamie.rodriguez2355@realemail.com,2022-10-18,EU,Referral,false
1730,Morgan,Jones,morgan.jones8315@realemail.com,2023-08-25,UK,Email,true
1731,Quinn,Williams,quinn.williams6079@realemail.com,2024-09-16,AU,Influencer,true
1732,Jordan,Jones,jordan.jones8532@realemail.com,2020-01-02,US,Influencer,true
1733,Hayden,Martinez,hayden.martinez5173@realemail.com,2020-04-04,AU,Direct,true
1734,Rowan,Martinez,rowan.martinez7428@realemail.com,2021-02-01,US,Organic Search,true
1735,Riley,Johnson,riley.johnson4435@realemail.com,2024-08-03,US,Paid Social,true
1736,Elliot,Johnson,elliot.johnson7298@realemail.com,2023-01-23,CA,Email,true
1737,Kai,Brown,kai.brown2555@realemail.com,2020-06-04,US,Influencer,true
1738,Elliot,Moore,elliot.moore8312@realemail.com,2024-08-20,EU,Referral,false
1739,Riley,Lopez,riley.lopez6781@realemail.com,2024-11-14,AU,Referral,true
1740,Skyler,Lopez,skyler.lopez9743@realemail.com,2020-02-21,UK,Referral,true
1741,Cameron,Martinez,cameron.martinez9678@realemail.com,2024-12-14,CA,Email,true
1742,Morgan,Garcia,morgan.garcia6671@realemail.com,2024-04-03,IN,Paid Social,true
1743,Elliot,Martinez,elliot.martinez5593@realemail.com,2023-04-27,CA,Referral,true
1744,Kai,Gonzalez,kai.gonzalez3559@realemail.com,2020-10-21,EU,Influencer,true
1745,Elliot,Thomas,elliot.thomas6399@realemail.com,2020-08-14,EU,Influencer,true
1746,Skyler,Lopez,skyler.lopez4063@realemail.com,2020-08-10,CA,Direct,false
1747,Logan,Wilson,logan.wilson8961@realemail.com,2022-09-05,UK,Direct,true
1748,Hayden,Rodriguez,hayden.rodriguez5694@realemail.com,2023-04-10,UK,Referral,true
1749,Riley,Lopez,riley.lopez5039@realemail.com,2024-07-20,IN,Influencer,true
1750,Rowan,Thomas,rowan.thomas6047@realemail.com,2022-01-29,AU,Direct,true
1751,Elliot,Williams,elliot.williams8986@realemail.com,2023-04-15,EU,Email,true
1752,Elliot,Gonzalez,elliot.gonzalez2734@realemail.com,2024-12-30,AU,Influencer,true
1753,Quinn,Smith,quinn.smith1174@realemail.com,2022-03-28,UK,Paid Social,false
1754,Kai,Moore,kai.moore9784@realemail.com,2022-06-22,EU,Influencer,true
1755,Sam,Williams,sam.williams6765@realemail.com,2022-07-10,AU,Referral,true
1756,Riley,Jones,riley.jones4623@realemail.com,2024-07-31,CA,Referral,true
1757,Riley,Jones,riley.jones9408@realemail.com,2022-06-30,UK,Referral,true
1758,Riley,Davis,riley.davis5152@realemail.com,2021-09-27,IN,Influencer,true
1759,Morgan,Brown,morgan.brown4800@realemail.com,2023-12-23,IN,Influencer,true
1760,Rowan,Thomas,rowan.thomas1535@realemail.com,2021-09-23,AU,Influencer,true
1761,Casey,Thomas,casey.thomas4034@realemail.com,2024-05-05,CA,Paid Social,true
1762,Elliot,Taylor,elliot.taylor0108@realemail.com,2021-04-22,IN,Email,true
1763,Avery,Wilson,avery.wilson5905@realemail.com,2023-11-05,US,Direct,true
1764,Quinn,Jones,quinn.jones7003@realemail.com,2020-04-24,CA,Referral,true
1765,Quinn,Jones,quinn.jones6360@realemail.com,2023-08-08,US,Influencer,true
1766,Kai,Lopez,kai.lopez4937@realemail.com,2024-05-14,IN,Organic Search,true
1767,Taylor,Williams,taylor.williams0987@realemail.com,2020-04-27,US,Organic Search,true
1768,Sam,Rodriguez,sam.rodriguez9804@realemail.com,2021-08-31,EU,Email,false
1769,Drew,Lopez,drew.lopez1426@realemail.com,2021-05-09,US,Direct,true
1770,Sam,Rodriguez,sam.rodriguez7211@realemail.com,2021-06-03,UK,Organic Search,true
1771,Jamie,Martin,jamie.martin2352@realemail.com,2020-09-08,CA,Paid Social,true
1772,Morgan,Anderson,morgan.anderson5118@realemail.com,2021-02-09,US,Paid Social,true
1773,Sage,Thomas,sage.thomas4181@realemail.com,2024-12-21,CA,Influencer,false
1774,Hayden,Martin,hayden.martin8703@realemail.com,2024-04-14,CA,Referral,true
1775,Kai,Smith,kai.smith3688@realemail.com,2021-03-29,UK,Paid Social,true
1776,Avery,Garcia,avery.garcia0237@realemail.com,2022-01-10,IN,Referral,false
1777,Jesse,Johnson,jesse.johnson2548@realemail.com,2023-06-19,CA,Influencer,true
1778,Sam,Gonzalez,sam.gonzalez9121@realemail.com,2023-09-15,UK,Influencer,true
1779,Avery,Jones,avery.jones9090@realemail.com,2023-12-14,AU,Paid Social,true
1780,Logan,Anderson,logan.anderson3872@realemail.com,2022-02-13,UK,Referral,false
1781,Casey,Williams,casey.williams4435@realemail.com,2024-03-13,UK,Influencer,true
1782,Cameron,Martinez,cameron.martinez9956@realemail.com,2023-10-18,EU,Direct,true
1783,Elliot,Gonzalez,elliot.gonzalez4799@realemail.com,2020-08-27,EU,Organic Search,false
1784,Skyler,Davis,skyler.davis1926@realemail.com,2023-05-26,US,Direct,false
1785,Skyler,Thomas,skyler.thomas1800@realemail.com,2023-07-17,US,Paid Social,true
1786,Sam,Moore,sam.moore9034@realemail.com,2020-04-30,UK,Influencer,true
1787,Morgan,Gonzalez,morgan.gonzalez2192@realemail.com,2020-10-15,IN,Organic Search,true
1788,Morgan,Gonzalez,morgan.gonzalez9299@realemail.com,2023-08-06,CA,Direct,true
1789,Logan,Martinez,logan.martinez5929@realemail.com,2022-03-07,IN,Email,false
1790,Taylor,Garcia,taylor.garcia8964@realemail.com,2022-11-12,AU,Paid Social,false
1791,Jordan,Jackson,jordan.jackson6178@realemail.com,2020-03-06,IN,Referral,true
1792,Skyler,Miller,skyler.miller2396@realemail.com,2022-08-09,EU,Referral,false
1793,Elliot,Jackson,elliot.jackson1219@realemail.com,2020-04-24,AU,Referral,false
1794,Taylor,Gonzalez,taylor.gonzalez5222@realemail.com,2023-05-30,EU,Organic Search,true
1795,Jordan,Lopez,jordan.lopez2236@realemail.com,2021-01-28,UK,Organic Search,true
1796,Sam,Gonzalez,sam.gonzalez8570@realemail.com,2021-10-03,EU,Paid Social,true
1797,Cameron,Johnson,cameron.johnson2391@realemail.com,2021-10-31,IN,Influencer,true
1798,Sam,Hernandez,sam.hernandez4000@realemail.com,2020-07-07,UK,Referral,true
1799,Sage,Taylor,sage.taylor1291@realemail.com,2023-10-13,AU,Direct,false
1800,Casey,Williams,casey.williams2043@realemail.com,2024-11-30,US,Email,false
1801,Riley,Jackson,riley.jackson3833@realemail.com,2020-03-30,AU,Organic Search,true
1802,Elliot,Brown,elliot.brown2304@realemail.com,2023-09-06,AU,Paid Social,false
1803,Alex,Jones,alex.jones3218@realemail.com,2020-04-03,EU,Referral,true
1804,Jesse,Rodriguez,jesse.rodriguez9599@realemail.com,2022-09-06,CA,Influencer,true
1805,Rowan,Garcia,rowan.garcia1090@realemail.com,2020-03-29,CA,Referral,true
1806,Morgan,Martinez,morgan.martinez9205@realemail.com,2021-01-29,IN,Influencer,false
1807,Casey,Thomas,casey.thomas7111@realemail.com,2020-09-03,CA,Influencer,true
1808,Jordan,Gonzalez,jordan.gonzalez1906@realemail.com,2024-05-05,IN,Organic Search,true
1809,Jesse,Williams,jesse.williams8941@realemail.com,2020-06-24,US,Email,true
1810,Taylor,Hernandez,taylor.hernandez9394@realemail.com,2024-07-07,AU,Email,true
1811,Jesse,Martin,jesse.martin3196@realemail.com,2024-08-11,IN,Paid Social,true
1812,Jesse,Moore,jesse.moore3778@realemail.com,2023-01-06,IN,Email,false
1813,Logan,Hernandez,logan.hernandez1400@realemail.com,2024-09-09,US,Influencer,true
1814,Jordan,Smith,jordan.smith6316@realemail.com,2020-10-06,UK,Email,true
1815,Rowan,Garcia,rowan.garcia0914@realemail.com,2020-07-05,AU,Direct,true
1816,Morgan,Taylor,morgan.taylor4935@realemail.com,2021-01-17,EU,Organic Search,true
1817,Sam,Gonzalez,sam.gonzalez9546@realemail.com,2023-10-03,UK,Direct,false
1818,Logan,Johnson,logan.johnson4458@realemail.com,2020-08-25,US,Referral,true
1819,Elliot,Smith,elliot.smith5097@realemail.com,2020-05-23,US,Referral,true
1820,Quinn,Martin,quinn.martin1783@realemail.com,2020-11-09,EU,Influencer,true
1821,Alex,Smith,alex.smith8650@realemail.com,2024-11-19,CA,Direct,true
1822,Sam,Davis,sam.davis6783@realemail.com,2024-08-04,UK,Influencer,true
1823,Elliot,Gonzalez,elliot.gonzalez1225@realemail.com,2024-06-02,AU,Referral,true
1824,Sam,Martin,sam.martin2035@realemail.com,2021-02-20,CA,Paid Social,true
1825,Drew,Smith,drew.smith2743@realemail.com,2020-07-26,AU,Organic Search,false
1826,Logan,Johnson,logan.johnson9440@realemail.com,2020-08-01,US,Email,false
1827,Riley,Martinez,riley.martinez9059@realemail.com,2021-04-30,US,Referral,false
1828,Sage,Garcia,sage.garcia7341@realemail.com,2021-07-17,US,Organic Search,true
1829,Sage,Wilson,sage.wilson7879@realemail.com,2021-06-10,CA,Organic Search,true
1830,Hayden,Martinez,hayden.martinez8341@realemail.com,2022-09-07,AU,Referral,true
1831,Alex,Anderson,alex.anderson1847@realemail.com,2023-06-09,UK,Influencer,true
1832,Cameron,Davis,cameron.davis5521@realemail.com,2020-06-09,UK,Direct,false
1833,Morgan,Gonzalez,morgan.gonzalez6191@realemail.com,2020-05-13,UK,Paid Social,true
1834,Kai,Smith,kai.smith0287@realemail.com,2024-10-20,IN,Direct,true
1835,Drew,Jones,drew.jones2259@realemail.com,2023-11-11,CA,Direct,true
1836,Hayden,Moore,hayden.moore6133@realemail.com,2022-09-21,IN,Referral,true
1837,Jesse,Johnson,jesse.johnson7289@realemail.com,2022-06-09,CA,Direct,true
1838,Taylor,Anderson,taylor.anderson4147@realemail.com,2021-12-30,AU,Referral,true
1839,Cameron,Davis,cameron.davis7011@realemail.com,2024-07-03,EU,Organic Search,false
1840,Sage,Taylor,sage.taylor0903@realemail.com,2021-04-24,IN,Influencer,true
1841,Sam,Brown,sam.brown7754@realemail.com,2021-08-28,EU,Referral,true
1842,Cameron,Moore,cameron.moore5486@realemail.com,2024-11-12,US,Direct,true
1843,Cameron,Thomas,cameron.thomas8872@realemail.com,2023-09-08,US,Organic Search,false
1844,Cameron,Smith,cameron.smith9264@realemail.com,2021-07-20,UK,Referral,true
1845,Quinn,Garcia,quinn.garcia7048@realemail.com,2020-06-26,US,Referral,true
1846,Cameron,Moore,cameron.moore2156@realemail.com,2021-08-15,IN,Influencer,false
1847,Logan,Wilson,logan.wilson2224@realemail.com,2021-04-02,UK,Paid Social,true
1848,Elliot,Wilson,elliot.wilson9157@realemail.com,2023-06-18,UK,Organic Search,true
1849,Drew,Martinez,drew.martinez1156@realemail.com,2023-05-28,AU,Email,true
1850,Rowan,Jackson,rowan.jackson9472@realemail.com,2023-06-09,UK,Organic Search,true
1851,Hayden,Miller,hayden.miller6396@realemail.com,2020-01-22,AU,Influencer,true
1852,Alex,Garcia,alex.garcia7087@realemail.com,2020-06-13,US,Paid Social,true
1853,Elliot,Davis,elliot.davis8307@realemail.com,2021-10-31,IN,Referral,true
1854,Sage,Moore,sage.moore8731@realemail.com,2022-08-16,AU,Influencer,true
1855,Hayden,Wilson,hayden.wilson9191@realemail.com,2024-12-19,CA,Direct,true
1856,Sam,Smith,sam.smith9939@realemail.com,2020-06-07,US,Direct,true
1857,Elliot,Williams,elliot.williams3330@realemail.com,2023-07-04,CA,Paid Social,true
1858,Avery,Martinez,avery.martinez5250@realemail.com,2022-05-12,CA,Influencer,true
1859,Logan,Brown,logan.brown8389@realemail.com,2021-01-05,AU,Paid Social,true
1860,Jesse,Martinez,jesse.martinez8674@realemail.com,2020-02-09,UK,Influencer,true
1861,Avery,Lopez,avery.lopez8080@realemail.com,2021-05-28,UK,Direct,true
1862,Kai,Johnson,kai.johnson6539@realemail.com,2021-05-31,EU,Influencer,true
1863,Drew,Smith,drew.smith2846@realemail.com,2022-03-05,EU,Influencer,true
1864,Quinn,Jones,quinn.jones5534@realemail.com,2021-09-14,UK,Influencer,true
1865,Quinn,Moore,quinn.moore8728@realemail.com,2024-06-22,CA,Direct,true
1866,Casey,Williams,casey.williams0409@realemail.com,2020-11-15,AU,Organic Search,true
1867,Rowan,Moore,rowan.moore3460@realemail.com,2024-01-13,EU,Paid Social,true
1868,Kai,Taylor,kai.taylor6289@realemail.com,2021-10-10,UK,Email,true
1869,Sam,Anderson,sam.anderson2063@realemail.com,2021-01-19,US,Paid Social,true
1870,Kai,Moore,kai.moore3818@realemail.com,2020-12-04,AU,Organic Search,true
1871,Cameron,Rodriguez,cameron.rodriguez3298@realemail.com,2024-11-08,UK,Paid Social,true
1872,Cameron,Williams,cameron.williams0950@realemail.com,2022-05-27,US,Paid Social,false
1873,Avery,Moore,avery.moore7946@realemail.com,2020-04-23,UK,Paid Social,true
1874,Avery,Thomas,avery.thomas0060@realemail.com,2024-07-13,IN,Referral,true
1875,Elliot,Miller,elliot.miller4702@realemail.com,2024-07-08,AU,Organic Search,true
1876,Elliot,Smith,elliot.smith6070@realemail.com,2021-09-12,UK,Paid Social,true
1877,Casey,Davis,casey.davis6839@realemail.com,2024-12-16,EU,Email,true
1878,Kai,Martinez,kai.martinez6058@realemail.com,2021-08-23,UK,Organic Search,true
1879,Drew,Smith,drew.smith7678@realemail.com,2022-10-17,US,Influencer,true
1880,Casey,Taylor,casey.taylor2543@realemail.com,2023-04-29,CA,Referral,false
1881,Drew,Martinez,drew.martinez3937@realemail.com,2024-11-12,IN,Email,true
1882,Rowan,Williams,rowan.williams5255@realemail.com,2020-03-21,CA,Organic Search,false
1883,Skyler,Wilson,skyler.wilson4083@realemail.com,2022-04-16,EU,Paid Social,true
1884,Alex,Brown,alex.brown3710@realemail.com,2024-03-19,UK,Influencer,true
1885,Drew,Williams,drew.williams0463@realemail.com,2021-07-05,AU,Paid Social,true
1886,Sam,Wilson,sam.wilson4598@realemail.com,2023-07-09,AU,Paid Social,true
1887,Rowan,Martinez,rowan.martinez9206@realemail.com,2024-10-11,UK,Organic Search,false
1888,Kai,Wilson,kai.wilson5891@realemail.com,2023-12-31,CA,Influencer,true
1889,Sage,Williams,sage.williams1885@realemail.com,2022-09-10,EU,Influencer,true
1890,Avery,Miller,avery.miller0649@realemail.com,2024-04-27,CA,Email,true
1891,Skyler,Davis,skyler.davis3349@realemail.com,2021-02-27,AU,Influencer,true
1892,Jordan,Davis,jordan.davis5377@realemail.com,2022-11-18,US,Paid Social,true
1893,Casey,Smith,casey.smith8753@realemail.com,2020-12-24,AU,Referral,true
1894,Jamie,Lopez,jamie.lopez0563@realemail.com,2020-11-09,IN,Influencer,true
1895,Jordan,Anderson,jordan.anderson0044@realemail.com,2021-08-15,IN,Email,true
1896,Riley,Anderson,riley.anderson7584@realemail.com,2022-12-11,US,Organic Search,true
1897,Rowan,Miller,rowan.miller8268@realemail.com,2023-10-10,CA,Email,true
1898,Riley,Williams,riley.williams0018@realemail.com,2022-05-19,IN,Referral,true
1899,Avery,Hernandez,avery.hernandez1981@realemail.com,2024-11-26,UK,Paid Social,true
1900,Sam,Gonzalez,sam.gonzalez7735@realemail.com,2024-04-14,IN,Paid Social,true
1901,Taylor,Moore,taylor.moore4268@realemail.com,2023-08-10,AU,Organic Search,true
1902,Jamie,Lopez,jamie.lopez0611@realemail.com,2022-09-09,AU,Organic Search,false
1903,Jamie,Hernandez,jamie.hernandez3503@realemail.com,2020-08-24,EU,Email,true
1904,Morgan,Brown,morgan.brown2766@realemail.com,2024-01-08,EU,Paid Social,true
1905,Elliot,Miller,elliot.miller7720@realemail.com,2021-09-22,UK,Referral,true
1906,Alex,Hernandez,alex.hernandez7542@realemail.com,2020-09-04,US,Organic Search,true
1907,Riley,Wilson,riley.wilson9729@realemail.com,2022-04-26,IN,Referral,true
1908,Sage,Martinez,sage.martinez7736@realemail.com,2024-06-07,UK,Organic Search,false
